name;sum_pN;sum_pS;ratio;stars;pvalue;fdr
K00239;269.76033886631;519.356595968171;0.519412559617982;* ;0.00795786990432379;0.0326367473885256
K00240;79.6708978983453;173.260161861211;0.459833911284034; ;0.330752756528743;0.689781271337804
K00243;151.241316875496;562.948071053298;0.26865944596367; ;0.999999978446295;1
K00244;357.016484111436;649.01129760931;0.550092864987925;** ;0.000169308056105942;0.00121112978771239
K00245;65.8086731477318;134.473163032696;0.489381462171235; ;0.213178859938978;0.487100153653673
K00248;182.883083934021;333.152018908096;0.548947848292858;* ;0.00560876844178704;0.0247335883299821
K00257;187.764044570656;351.060439264376;0.534848201535051;* ;0.0105790346002296;0.0413633682040033
K00259;246.316318075617;526.55987814237;0.467784060845249; ;0.169259588507063;0.403976913612117
K00260;51.1346986576227;90.2877327623316;0.566352671544282; ;0.0741045821654345;0.210366784546295
K00262;189.363386551006;523.916525320798;0.361438086792658; ;0.986079293056432;1
K00264;306.962699258802;433.788866242876;0.707631576433628;***;5.57268479593002e-11;2.50571791359853e-09
K00265;329.354066846787;511.192853917082;0.644285350084745;***;1.79752600476017e-08;4.00546060175762e-07
K00266;255.969640765417;713.551608454761;0.358726177241383; ;0.995796883333276;1
K00273;301.476515902358;618.437686808754;0.487480828437267; ;0.048899378458584;0.151078079703944
K00278;242.72702736427;501.751004393147;0.483759923226942; ;0.0800661492563541;0.222769683787293
K00282;266.849047789315;739.659519757287;0.360772815953047; ;0.995296524350925;1
K00283;264.60094990748;900.90065357183;0.29370713503027; ;0.99999999489873;1
K00284;456.171033752304;3035.38639452953;0.150284337629776; ;1;1
K00286;143.135698041546;384.620930985629;0.372147448332432; ;0.946128764304103;1
K00287;114.189287189797;238.54291309039;0.478694947212822; ;0.208933948602637;0.479139965921166
K00288;153.480912951204;446.285825536093;0.343907209615807; ;0.994652220026215;1
K00290;252.006802770399;729.745732769546;0.345335082418334; ;0.999223287006617;1
K00294;253.971431818255;462.453493193807;0.549182643349218;** ;0.00132244032969422;0.00695178444711911
K00297;183.62750287328;480.609840416113;0.382071875004254; ;0.927837388227752;1
K00302;214.183780824037;790.252646293478;0.271032032386886; ;0.999999999898869;1
K00303;180.782529089792;617.316303612292;0.292852348191557; ;0.999999116572927;1
K00309;54.0492953194001;121.392624356826;0.445243651381369; ;0.450887792675056;0.873334970735223
K00313;148.264537192342;408.631842547839;0.362831580299532; ;0.972543467125711;1
K00325;233.331622967216;662.72912515646;0.352076910626388; ;0.9974053068459;1
K00329;140.361508395178;288.994824425516;0.485688657830458; ;0.145935431751369;0.357094198372398
K00330;68.8263049717198;175.096853568537;0.393075623970477; ;0.761859495354398;1
K00331;128.628419680723;305.163792758582;0.421506164011018; ;0.599924177339731;1
K00333;117.323259523021;348.205987658047;0.336936364340287; ;0.992747265301949;1
K00334;91.469195718744;265.981644395829;0.343892887520544; ;0.977966764683653;1
K00335;262.542070344404;1249.6356177426;0.210094900158713; ;1;1
K00336;169.318818116429;343.851020513401;0.492419123443697; ;0.0949000574367768;0.25367127879597
K00337;138.014156675205;324.192800936986;0.425716290665045; ;0.57513761467004;1
K00338;93.6919432737427;194.427646246408;0.481885910170419; ;0.198438867140314;0.459677154976367
K00339;111.577596420116;305.823849503594;0.364842691638424; ;0.94209669585094;1
K00340;40.8456067735647;202.644928155467;0.201562442965403; ;0.999999467311582;1
K00341;144.280072118832;272.793716400799;0.528898077354724; ;0.0309795880413423;0.102236700770773
K00342;211.264891309542;597.568905108604;0.353540636909723; ;0.995471358719801;1
K00343;277.550843977726;748.199556741899;0.370958311157448; ;0.986290364615529;1
K00346;60.5108457712383;576.280370828638;0.105002441232259; ;1;1
K00347;120.9595852254;772.684950429171;0.156544507768937; ;1;1
K00348;114.232110036159;440.746213990083;0.259178879841108; ;0.999999886557907;1
K00349;28.1508675649414;212.175999129664;0.132676964785909; ;0.999999999997282;1
K00350;66.0588548382893;340.05512063114;0.194259256310226; ;0.999999999967789;1
K00351;146.625850212522;441.539754187509;0.332078479507089; ;0.997830958926531;1
K00356;158.903963733102;258.848249758765;0.613888499849595;** ;0.000360478278248134;0.00230962927386464
K00358;132.94059472996;262.080664970474;0.507250676981214; ;0.0736446749696735;0.209533662795071
K00359;362.287359195686;839.858470384461;0.431367155265865; ;0.53010676032686;0.990214260017087
K00362;175.163138107989;301.279515026098;0.581397437833817;** ;0.00121899197127721;0.00644836509175632
K00366;13.2384249463617;132.363955809009;0.100015331707552; ;0.99999999985667;1
K00375;308.830896144652;663.392461119683;0.465532718932927; ;0.144986463793332;0.356171625201572
K00378;122.740292033674;214.120565741481;0.573229813813703;* ;0.00749679045686205;0.0311500303141562
K00380;110.521492446993;358.445244688999;0.308335775364758; ;0.999290370257396;1
K00382;254.303002384498;649.892837949262;0.391299899821871; ;0.920109836738445;1
K00384;169.751190574151;454.993125499559;0.373085176589807; ;0.953330588952344;1
K00385;130.923921580208;350.106873998483;0.373954158868572; ;0.928547921778728;1
K00390;256.947705896511;413.237012076546;0.621792575174546;***;3.79929227267553e-06;4.30928736153017e-05
K00395;44.7965872497188;160.905037548226;0.278403883012628; ;0.997089930930547;1
K00425;316.725911058681;767.674414562598;0.412578438268186; ;0.76509662431142;1
K00426;271.715912244713;594.380931578923;0.457141031632563; ;0.225786417588042;0.512651216850036
K00428;217.36279888818;926.446765908061;0.234619847450308; ;1;1
K00432;78.7702851572641;321.459150583291;0.245039797480752; ;0.999999137453705;1
K00433;250.713019997622;465.576175395436;0.538500535996456;* ;0.00304602357662862;0.0145538659695462
K00437;153.510903793256;374.704765210403;0.409684952117054; ;0.71863367858009;1
K00441;276.374230337035;578.389603129713;0.477834021983715; ;0.0932894112513027;0.250453914115139
K00459;238.489020178248;558.43437881722;0.427067224412965; ;0.581748666391372;1
K00484;163.099710987826;343.228535735089;0.475192747708222; ;0.171387205818901;0.406741738220539
K00492;109.298565090669;307.835269160242;0.355055369025224; ;0.969268672985472;1
K00518;81.553776876468;220.515301349144;0.369832734406685; ;0.894333252672493;1
K00520;222.326052185466;372.83983808655;0.596304443555347;***;0.000117317722718836;0.000871404205917491
K00525;300.850905755039;487.344947980296;0.617326407100054;***;9.38534836930637e-07;1.30565233115544e-05
K00526;196.907082350369;682.63968230158;0.288449510708899; ;0.999999909224394;1
K00527;330.309718630689;604.342742517046;0.546560247013097;** ;0.000403382834078855;0.00254565908824701
K00528;141.568621129648;518.52949316116;0.273019419332525; ;0.999999803173462;1
K00532;102.831890739334;284.78925911121;0.361080649811932; ;0.948205330766821;1
K00533;315.342292826829;741.842722233477;0.425079714844979; ;0.617139901151198;1
K00537;80.2915247442107;233.50787727569;0.343849319693035; ;0.971275497597514;1
K00538;53.6520325281608;220.779798363267;0.243011511587137; ;0.999972120938154;1
K00540;230.818745157579;280.018088272205;0.824299410733786;***;6.26067447515466e-13;5.08528333175465e-11
K00548;204.089957019296;318.241009165684;0.64130627776209;***;9.07211707563273e-06;9.1741328499772e-05
K00549;221.318195386505;740.172140799083;0.299009086112823; ;0.999999730690095;1
K00554;155.069859028348;376.092816621517;0.41231805600904; ;0.70537437473116;1
K00558;260.734465003126;432.358444973776;0.603051630040304;***;1.52371397955378e-05;0.000142100437056164
K00560;193.946331505748;395.638957331486;0.4902103999411; ;0.0838585715994229;0.229019396190181
K00563;160.858388200958;496.812726877458;0.32378073164908; ;0.999508570848893;1
K00564;84.1853016450444;141.209102240797;0.596174752966612;* ;0.0128524768472931;0.0485923974496758
K00566;200.633341206678;586.145326629091;0.342292827549298; ;0.998231129754471;1
K00567;86.6067814416633;298.598544409281;0.290044218443858; ;0.999679831359842;1
K00571;310.319266800686;369.629610675115;0.839541145618446;***;2.12009551960024e-17;7.62628645479057e-15
K00574;177.574105944348;354.788890454667;0.500506387662771; ;0.0591686675123626;0.174049888780524
K00575;229.269784681954;323.525025867573;0.708661668651871;***;1.40767111892266e-08;3.28195914578449e-07
K00587;131.777715253996;306.925481316381;0.429347588505234; ;0.538361430792828;1
K00588;99.6788441459802;309.920556449746;0.321627081752298; ;0.99603651300749;1
K00589;101.607518103536;190.569692723027;0.533177740131067; ;0.0494411856194998;0.152005989487058
K00590;232.328987664936;360.127290330302;0.645130191193922;***;1.87028212107657e-06;2.33137147567862e-05
K00598;93.280705259606;219.916253289647;0.424164671161198; ;0.592570001032232;1
K00599;219.88569905224;267.962851300796;0.820582771025274;***;2.98991402505152e-12;1.87454296997283e-10
K00600;237.486353658241;730.238683375942;0.325217437893492; ;0.999961208162367;1
K00602;249.730106132912;761.173817124612;0.328085518070347; ;0.999947999861249;1
K00604;183.104609895609;458.515973745343;0.399341834047649; ;0.833419814801685;1
K00605;167.288975123163;640.341561390239;0.26124959741792; ;0.99999999954004;1
K00606;134.401879829861;507.621027254605;0.264768149098856; ;0.999999958951356;1
K00609;149.222457950829;452.70166496184;0.32962648362119; ;0.998640480106967;1
K00610;64.8506245481165;301.167847185935;0.215330504747006; ;0.999999980857434;1
K00611;174.740290586181;496.725976539223;0.351784079833367; ;0.991982552575639;1
K00612;225.840432350323;441.633607966122;0.511375104332294; ;0.0228176119645621;0.0789213556686364
K00614;95.6947513917384;169.107476582476;0.565881256853047; ;0.0201099549910082;0.0705248839378255
K00615;237.346280949457;447.202351599824;0.530735762234642;* ;0.00659723579111373;0.0282034630255083
K00616;61.9420409350873;493.169772095507;0.12559983283625; ;1;1
K00619;95.8822238916164;160.430917998739;0.5976542744234;* ;0.00727683187719346;0.0304876250695061
K00620;129.47037753715;171.522940378527;0.75482834687551;***;2.21307597923998e-06;2.67909870948378e-05
K00625;215.114720122881;472.055165208172;0.455698265748279; ;0.274646214853232;0.599271376950119
K00626;252.079038759817;602.610965900452;0.418311403250266; ;0.685702921226283;1
K00633;129.037938203297;262.000370191425;0.492510518626437; ;0.124222702735579;0.313652987602905
K00634;160.534507050015;526.744358930261;0.304767396799534; ;0.99996929305847;1
K00638;185.344351599646;285.961349263119;0.648144765288215;***;1.61185486264865e-05;0.000149215093534901
K00639;263.827220500425;639.514862641352;0.412542750626239; ;0.749715967754974;1
K00640;135.362537095866;256.064431336062;0.528626863128112; ;0.0357573817911698;0.11617688690344
K00641;161.792799709195;325.619371299383;0.496877071728139; ;0.0812607564154276;0.224358097208384
K00642;196.047566276513;582.105112099945;0.336790662375857; ;0.9990922411279;1
K00645;178.14308336467;491.388054822376;0.362530349723426; ;0.981030756793233;1
K00647;257.094518640614;645.284091252429;0.398420667928788; ;0.87339548394485;1
K00648;188.499701311892;470.549263262254;0.400595040793496; ;0.833048319939246;1
K00651;141.063868980537;615.223428696691;0.229288844346145; ;0.999999999999818;1
K00652;213.516119596904;707.201405518143;0.301916989885601; ;0.999998937778821;1
K00655;154.209172357901;300.780978338482;0.512695893236848; ;0.0503102310187525;0.153926077406098
K00656;279.167636157873;433.820493232884;0.643509563316111;***;2.20285896824623e-07;3.57857992389935e-06
K00657;132.118118620413;259.356409338651;0.509407571446986; ;0.0695970924772833;0.200051916504337
K00661;148.897867525953;253.594645538281;0.587149098554122;* ;0.0020548126434082;0.0102455806655482
K00663;169.982936106035;275.425743960008;0.617164298667434;** ;0.000182457284734713;0.00129052652517418
K00666;389.912298378242;762.363716550574;0.51145180432046;* ;0.00389663059978327;0.0179373233094228
K00669;108.16165602555;281.77928641764;0.383852402355928; ;0.87029876831355;1
K00676;151.608340692326;252.267513538284;0.600982419677743;** ;0.000821502010423499;0.00461813475951998
K00677;150.237458850079;461.292684421816;0.325687928561856; ;0.999132880601875;1
K00680;177.420396550021;230.912777375764;0.768343781432698;***;1.21048279693096e-08;2.90285303111634e-07
K00681;290.628436740305;601.269220669398;0.483358247436559; ;0.0609345816830013;0.178410786834648
K00682;93.7243781902886;297.394125182876;0.315152083561351; ;0.997044147579055;1
K00683;239.027570231923;527.330023968821;0.45327889436854; ;0.281083676266196;0.60857153640437
K00688;358.736082656641;646.67300178485;0.554741085009751;***;0.000100702173732366;0.000761465686060351
K00689;241.434039244529;503.185867742623;0.479810850665666; ;0.1017356940868;0.267680749958791
K00690;310.812163857485;630.152113080848;0.493233550131107; ;0.0306404358287691;0.101355222492561
K00691;33.4051018856829;229.817460959513;0.145354934069034; ;0.999999999995666;1
K00694;493.20198836698;908.310888773049;0.542988083114582;***;3.12477903485882e-05;0.000261401781055632
K00697;240.435411434828;414.99190044289;0.579373744832679;** ;0.000230316809462809;0.00156317446422467
K00700;424.641779631064;927.282618784768;0.457942132235337; ;0.164559376664958;0.394629057564157
K00702;276.862362583436;373.69802023669;0.74087190081467;***;1.66159801071396e-11;8.04596882880335e-10
K00703;280.171085350049;431.693538419221;0.649004584075968;***;1.26381461443199e-07;2.16481986336037e-06
K00705;374.564086975671;704.400770763533;0.531748547875187;** ;0.000679744800305213;0.00394377282757725
K00707;101.449863378933;510.289207216508;0.19880856178071; ;0.999999999999997;1
K00712;142.771910844329;394.767232979167;0.361660996448162; ;0.970170031104832;1
K00721;217.018265311496;385.450554124435;0.563024914582003;** ;0.0011554095962782;0.00617690310706687
K00728;387.159105672407;634.740520783165;0.609948621516579;***;9.17683585270348e-08;1.63881366504308e-06
K00748;251.37603897012;514.248268832434;0.488822333891083; ;0.0619113439735117;0.180431439959841
K00753;187.592851698782;444.15133117551;0.422362466419476; ;0.608529728733718;1
K00754;295.22202287623;363.56591480622;0.812017878611042;***;2.22996777986417e-15;3.74337257979865e-13
K00756;191.790923231294;771.447946423316;0.24861161938469; ;0.999999999999772;1
K00757;169.23271659289;375.423573946524;0.450778076650551; ;0.341426615111401;0.705260227112805
K00759;91.5701728783171;261.194418173967;0.350582426372248; ;0.960874097657646;1
K00760;80.2365835363291;310.853063677844;0.258117396647192; ;0.99999450513588;1
K00761;84.3490066541406;356.190809518036;0.236808486912601; ;0.99999995420212;1
K00762;172.381467649322;262.285094346793;0.657229371263466;***;1.73509925549641e-05;0.000159869890020229
K00763;271.556019798949;875.956569281906;0.31001082624629; ;0.999999590376869;1
K00764;240.691877770645;794.507671705818;0.302944686806959; ;0.999999720563136;1
K00765;137.46604145798;361.577873144602;0.380183776906626; ;0.916424817347458;1
K00766;156.205377673824;643.293814510349;0.242821202614425; ;0.999999999996947;1
K00767;112.883130841891;523.023812382311;0.215827899551498; ;0.999999999999728;1
K00768;230.994268069089;517.935552385391;0.445990368889; ;0.35986766644507;0.731944090556289
K00769;115.639782211649;238.941652677698;0.4839666124166; ;0.166715014648912;0.399038409587414
K00771;159.718112775667;322.743837602858;0.494875793638554; ;0.0875699821232614;0.236843410296855
K00772;164.288307637665;422.873422347068;0.388504689478516; ;0.890942731312384;1
K00773;167.532932849768;687.059431116175;0.243840525669809; ;0.999999999998928;1
K00777;149.056619834996;434.95836489974;0.342691696179598; ;0.994410264978607;1
K00782;333.441838553605;719.632619607265;0.463350089293588; ;0.16172210125457;0.390053880228934
K00783;79.3441914481822;266.574267418701;0.297643850685552; ;0.99906920395184;1
K00784;167.226510322291;371.309256314098;0.45036989377079; ;0.347104237466113;0.713884757185594
K00785;187.869123548137;375.501987949996;0.500314591072564; ;0.0573855218039045;0.170799933690581
K00786;257.728554643958;342.396462916794;0.752719676039961;***;2.19134029764014e-11;1.02181386471442e-09
K00788;139.287969143198;301.050295554751;0.462673417697629; ;0.275214827956092;0.599473128714048
K00789;184.404180384423;687.731807001512;0.268133854661193; ;0.999999999395786;1
K00790;203.043704445154;643.92500331817;0.315321976004755; ;0.999975641993262;1
K00791;175.889589312524;469.031367102485;0.375006026567284; ;0.95097902637193;1
K00793;124.709523131282;375.859439021572;0.331798300598551; ;0.99586671798733;1
K00794;71.983147631396;282.663572407586;0.254660149584468; ;0.999990401534223;1
K00795;163.65528021807;466.079710200758;0.351131526724426; ;0.990348346597649;1
K00796;173.754893009523;495.242041295538;0.350848430708722; ;0.992280151673513;1
K00797;168.571625510238;408.670685899343;0.412487685871744; ;0.703413578101016;1
K00798;116.269435331536;228.798459473191;0.508174030538697; ;0.091916029236561;0.247269830788099
K00800;280.666506780736;573.560144123543;0.489341021436596; ;0.0479302631142935;0.148631037588412
K00803;178.596938709397;299.615442785882;0.596087227843691;** ;0.000451607187831161;0.00278712475235015
K00804;172.625038231992;574.42752894172;0.300516652727321; ;0.999992355669318;1
K00805;112.084093591178;259.955987893017;0.431165654231076; ;0.531734291653688;0.991782923247398
K00806;126.43245699014;412.95194659037;0.306167480342588; ;0.999820852149633;1
K00810;277.195433659806;492.115362619719;0.563273278412176;** ;0.0002927234048109;0.00192952233851792
K00811;176.095827294489;756.926757623978;0.232645795013589; ;0.999999999999999;1
K00812;134.625969847197;231.021727303394;0.582741594994641;* ;0.00351901352432113;0.0165360893357443
K00817;224.605494739902;512.399071503674;0.438340947966162; ;0.431983943286181;0.844515193474072
K00818;199.29418807987;664.923222951285;0.299725112916489; ;0.999998885932757;1
K00820;301.585806767822;672.020176302766;0.448774928793132; ;0.298057267435506;0.636443996550626
K00821;154.34567050282;809.637731547702;0.190635471259192; ;1;1
K00824;213.171763950345;418.682493803457;0.509148978295746; ;0.0305725772542567;0.101291775692393
K00826;182.744610915041;498.98254146737;0.366234478620513; ;0.975185507938283;1
K00831;185.039761093555;631.465694660343;0.293032167318425; ;0.999999343939992;1
K00833;333.850583680429;710.879351020831;0.469630441791585; ;0.111396779320399;0.286806840826958
K00837;303.361560052855;512.603914110213;0.591805001293124;***;1.26063192736995e-05;0.000119783818608209
K00839;61.7242883971985;152.262606981406;0.405380477983908; ;0.674235478025173;1
K00842;218.296440552134;680.552417274657;0.320763595883363; ;0.99996690604129;1
K00845;232.294267483757;385.775391531496;0.60214900323623;***;5.43837347766035e-05;0.000433348873947746
K00847;231.283287763216;381.495868554726;0.606253715510521;***;3.79271607299223e-05;0.000312093433718772
K00848;269.517691505275;849.936845346813;0.317103197703236; ;0.999997374606592;1
K00849;242.283291087078;653.284149133199;0.370869691861571; ;0.982199640371623;1
K00850;194.433898527421;489.665085306758;0.397075275247806; ;0.859592862109967;1
K00851;229.7065355909;507.093823625796;0.452986261888311; ;0.283976495545057;0.613779241014982
K00852;217.250672107908;422.122085081968;0.514663126582733; ;0.0216003391249312;0.0754364131991356
K00853;350.471428368296;891.687307343664;0.393042970873221; ;0.942162788442021;1
K00854;294.952221159571;729.353756858647;0.404402141465536; ;0.839047808187548;1
K00856;213.399889030106;434.507246993343;0.491130793575406; ;0.0744493962193542;0.210870168369329
K00857;105.497750876263;332.72654490608;0.317070436643527; ;0.998361091266463;1
K00858;189.667078385874;369.339982861139;0.51352977524013; ;0.0286461184268831;0.0960659213854064
K00859;125.197160800535;259.816620592729;0.481867405229573; ;0.177903598893966;0.419832485487354
K00860;113.556336521211;291.118743794655;0.390068791315304; ;0.827530152448349;1
K00861;230.516458623678;442.042806780937;0.52147994512648;* ;0.0113524184801968;0.043842622290085
K00864;216.860863324858;669.622353877287;0.323855471773273; ;0.999932556025165;1
K00865;177.093603025667;469.532452942613;0.377170101695423; ;0.947079969236853;1
K00866;394.748996525143;933.174377542707;0.423017397417854; ;0.645451306139481;1
K00868;169.805301147776;431.668797136356;0.393369412554823; ;0.860650710301458;1
K00872;161.492175551587;449.356399460582;0.35938550278898; ;0.982274908892803;1
K00873;301.023056994994;737.460737314204;0.408188587898666; ;0.805857715698034;1
K00874;204.134000901089;534.325090096929;0.382040829982471; ;0.939460670599148;1
K00876;186.691488873347;374.571649313369;0.498413292131353; ;0.0612887378016663;0.179031370979809
K00877;100.006470527386;488.633320274833;0.204665679514318; ;0.999999999999939;1
K00878;154.742152741235;426.524257779985;0.36279801188015; ;0.973030071955765;1
K00879;169.440110253491;312.340678978854;0.542484926418959;* ;0.0109513217252814;0.0425546730003992
K00882;172.357764801006;445.010646909991;0.387311553100588; ;0.902284380527538;1
K00883;107.777096352523;254.560116007297;0.423385634965036; ;0.590080634039394;1
K00884;222.310787086778;437.789006615591;0.507803493754657; ;0.0301373954688998;0.0999815043355595
K00885;116.282151533373;142.193709305211;0.817772826249156;***;3.99108802492263e-07;6.1277802724117e-06
K00891;105.261728547841;248.869826082001;0.422958983035406; ;0.603955643294748;1
K00895;173.114129779007;1069.91373666272;0.161801950799311; ;1;1
K00901;80.3123551331293;172.391122986724;0.46587291585376; ;0.315688934794994;0.664636068406183
